NTDID,AGENCY,SSW,UZA,UZA_NAME,MODES,TOS,JAN02,FEB02,MAR02,APR02,MAY02,JUN02,JUL02,AUG02,SEP02,OCT02,NOV02,DEC02,JAN03,FEB03,MAR03,APR03,MAY03,JUN03,JUL03,AUG03,SEP03,OCT03,NOV03,DEC03,JAN04,FEB04,MAR04,APR04,MAY04,JUN04,JUL04,AUG04,SEP04,OCT04,NOV04,DEC04,JAN05,FEB05,MAR05,APR05,MAY05,JUN05,JUL05,AUG05,SEP05,OCT05,NOV05,DEC05,JAN06,FEB06,MAR06,APR06,MAY06,JUN06,JUL06,AUG06,SEP06,OCT06,NOV06,DEC06,JAN07,FEB07,MAR07,APR07,MAY07,JUN07,JUL07,AUG07,SEP07,OCT07,NOV07,DEC07,JAN08,FEB08,MAR08,APR08,MAY08,JUN08,JUL08,AUG08,SEP08,OCT08,NOV08,DEC08,JAN09,FEB09,MAR09,APR09,MAY09,JUN09,JUL09,AUG09,SEP09,OCT09,NOV09,DEC09,JAN10,FEB10,MAR10,APR10,MAY10,JUN10,JUL10,AUG10,SEP10,OCT10,NOV10,DEC10,JAN11,FEB11,MAR11,APR11,MAY11,JUN11,JUL11,AUG11,SEP11,OCT11,NOV11,DEC11,JAN12,FEB12,MAR12
6082,The Gulf Coast Center,N,267,"Texas City, TX",DT,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,363,394,436,445,439,423,425,176,167,290,435,464,441,373
6082,The Gulf Coast Center,N,267,"Texas City, TX",MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,764,941,990,969,"1,847","4,466","3,178","3,238","2,511","2,775","2,714","3,137","2,744","3,201","3,431","3,508","10,369","13,565","10,321","9,941","11,811","11,861","10,576","9,446","8,999","13,279","12,580","11,931","12,550","13,064","14,940","13,390","13,473","13,780","15,576","13,925","12,246","19,795"
6084,"Dallas - VPSI, Inc.",N,6,"Dallas-Fort Worth-Arlington, TX",VP,DO,"13,596","18,720","13,356","27,456","13,860","11,787","20,841","12,100","16,480","19,136","11,200","17,640","10,494","11,307","14,333","18,480","16,695","19,478","15,547","27,783","17,168","21,727","11,391","12,789","32,046","29,333","30,360","31,746","21,460","34,804","25,317","43,010","28,739","37,996","25,799","39,648","14,742","17,307","13,340","18,480","9,408","13,552","17,020","15,732","17,661","27,300","19,945","16,632","50,652","30,147","45,885","37,800","55,440","20,790","35,100","28,704","36,500","36,300","30,125","32,213","37,950","36,507","38,544","31,973","42,827","47,565","68,544","53,973","45,600","58,880","43,953","31,005","44,308","59,535","61,614","41,998","48,479","43,344","67,760","64,680","53,214","51,336","51,832","83,886","50,136","48,322","52,127","50,965","46,500","43,886","42,068","41,234","47,420","42,275","35,305","35,023","35,576","32,793","37,211","35,833","33,991","43,268","46,532","48,921","46,983","45,935","38,273","42,321","44,952","39,910","45,122","48,765","50,354","47,344","43,577","44,295","44,589","44,282","43,497","43,139","47,363","51,566","51,353"
6085,"Houston - VPSI, Inc.",N,10,"Houston, TX",VP,DO,"22,963","18,927","16,366","12,393","12,687","14,000","9,790","15,928","18,013","24,541","58,200","30,400","15,376","20,055","23,184","16,800","8,736","17,808","13,992","26,807","22,374","14,168","8,930","12,992","6,552","54,400","93,840","10,780","9,840","32,472","10,416","32,736","44,804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6086,Fort Smith Transit,N,248,"Fort Smith, AR-OK",DR,DO,"3,862","3,721","3,778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,135","2,607","2,741","2,406","2,533","2,553","2,533","3,182","3,054","2,971","2,508","2,320","2,533","2,339","2,664","2,386","2,526","2,556","2,326","2,675","2,188","2,742","2,273","2,221","2,505","2,471","2,445","2,485","2,537","2,268","2,543","2,500","2,336","2,632","1,983","1,965","1,881","2,284","2,409","2,578","2,219","2,217","2,339","2,391","2,339","2,296","1,988","2,074","2,020","2,329","2,696","2,544","2,306","2,368","2,310","2,623","2,588","2,556","2,374","2,001","2,151","2,013","2,492","2,456","2,370","2,484","2,254","2,660","3,070","2,631","2,280","2,260","2,407","2,528","2,729"
6086,Fort Smith Transit,N,248,"Fort Smith, AR-OK",MB,DO,"11,705","11,057","11,037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,599","13,584","15,548","14,393","18,966","14,236","14,004","15,829","14,832","15,588","13,161","14,615","13,828","12,682","16,097","15,526","18,801","15,778","16,699","18,975","16,875","19,640","18,450","17,339","18,223","17,443","17,496","18,720","18,927","18,809","21,351","21,072","18,906","20,258","16,377","16,433","16,419","17,178","17,490","16,823","15,796","16,854","16,168","17,228","15,850","16,530","14,255","16,571","14,907","11,855","18,622","18,773","17,486","18,984","19,351","19,044","18,121","19,183","16,867","18,433","17,600","15,709","20,057","17,883","18,276","19,783","18,878","21,201","19,940","19,454","12,258","13,359","13,193","18,074","19,021"
6088,Jefferson Parish Department of Transit Administration,N,37,"New Orleans, LA",DR,PT,"6,749","6,048","6,620","6,811","6,803","6,458","7,063","7,088","5,766","6,661","6,305","6,077","6,784","6,635","7,129","7,241","7,495","7,004","7,496","7,240","7,345","7,939","6,623","6,745","6,909","6,446","8,143","7,659","7,530","7,858","7,693","8,054","6,566","8,187","7,519","7,171","7,345","6,472","8,030","7,604","8,111","8,175","6,840","7,429",0,"1,288","3,116","3,596","4,167","3,888","4,577","4,136","4,836","4,854","4,648","5,317","4,922","5,280","4,785","4,304","4,633","4,053","4,942","4,515","5,152","4,788","4,739","5,629","4,924","5,624","4,959","4,489","4,992","4,621","5,031","5,290","5,217","5,155","5,199","5,470","3,674","5,705","4,587","4,504","4,919","4,709","5,815","5,907","5,917","6,104","6,212","6,141","6,121","6,662","5,839","5,753","5,603","5,004","6,231","5,874","5,757","6,113","5,935","6,091","5,792","5,868","5,500","5,330","5,541","5,496","5,859","5,762","6,132","6,190","5,719","6,448","6,018","6,053","5,960","5,511","5,963","5,453","6,237"
6088,Jefferson Parish Department of Transit Administration,N,37,"New Orleans, LA",MB,PT,"303,830","282,613","297,176","300,202","303,429","258,789","314,703","325,481","293,341","358,349","332,198","325,922","330,153","318,516","332,964","345,978","358,065","313,152","340,504","343,797","358,400","385,375","339,967","347,055","343,448","317,561","383,293","355,867","347,522","337,755","340,755","352,478","332,309","380,904","354,306","345,886","358,819","331,608","375,392","370,215","362,956","347,262","319,178","323,721","1,550","57,495","94,481","115,778","135,102","136,427","173,986","146,524","186,625","207,469","199,679","217,069","208,063","240,803","246,395","139,202","158,712","141,216","174,163","157,582","165,339","156,733","155,477","169,885","156,686","178,558","170,541","158,423","162,345","158,940","169,574","181,153","177,173","176,391","181,125","172,672","135,155","203,928","164,434","162,391","167,183","154,979","173,566","169,547","163,872","164,414","160,453","162,224","164,253","180,707","164,639","156,149","149,792","140,761","173,867","166,274","159,292","154,306","156,946","156,642","168,406","175,752","158,914","151,120","147,532","142,613","164,165","163,859","167,521","163,271","149,894","176,494","170,569","183,593","172,227","167,929","173,192","166,598","184,057"
6090,Lower Rio Grande Valley Development Council,Y,70,"McAllen, TX",DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,"1,014","1,299","1,284","1,228","3,180","3,038","3,770","3,496","3,820","3,176","2,283","2,648","2,615","2,515","2,509","3,286","2,059","2,389","2,969","2,111","2,665","2,273","1,994","3,903","3,461","3,336","3,530","3,610","3,646","3,174","3,176","3,308","2,512","1,933","2,049","2,202","2,163","1,989","2,255","2,091","2,412","2,689","2,587","2,697","2,469","2,237","2,418","2,445","2,548","2,471","2,359","2,420","2,741","2,423","2,664","2,395","2,392","2,031","1,994","1,122","1,056","1,428","1,317",232,371,566,510,407,509,361,407,0,0,0
6090,Lower Rio Grande Valley Development Council,Y,70,"McAllen, TX",DR,PT,694,707,708,735,656,671,722,778,681,706,676,605,616,564,565,"1,030","1,121",983,"1,168","1,152","1,099","1,265","1,015","1,131","1,189","1,025","1,328","1,260","1,050","1,191","1,161","1,245","1,159","1,243","1,172","1,082",489,435,488,497,427,441,368,527,498,399,388,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6090,Lower Rio Grande Valley Development Council,Y,70,"McAllen, TX",MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,318","2,303","2,831","2,181","2,469","2,048","1,673","2,142","1,579","1,753","1,526","1,421","1,547","1,796","1,235",884,"1,109","2,018","1,638","2,029","2,007","2,262","2,105","2,083","5,154","5,604","5,496","5,665","6,014","5,385","5,532","6,392","6,670","7,401","5,607","5,513","6,121","5,950","6,578","7,089","6,629","6,951","7,794","7,841","6,841","7,233","6,343","6,053","6,225","6,596","8,365","7,915","7,146","7,366","7,114","8,267","7,879","7,088","7,305","7,260","7,466","6,234","8,985","8,491","7,842","8,932","9,181","10,715","11,052","13,683","13,883","13,188",0,0,0
6090,Lower Rio Grande Valley Development Council,Y,70,"McAllen, TX",MB,PT,"27,236","25,414","30,214","29,913","27,662","28,651","30,482","34,263","27,879","32,125","30,072","30,359","28,896","27,569","31,359","31,502","31,194","31,152","31,649","31,192","30,069","35,651","32,622","35,163","24,427","30,890","34,503","32,760","30,910","34,293","33,571","33,480","31,699","34,964","33,445","32,886","2,091","2,119","2,852","2,551","2,604","2,646","2,041","3,084","2,545","2,646","2,388","2,226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6091,Hill Country Transit District,N,177,"Killeen, TX",DR,DO,"3,804","7,401","6,032","6,632","6,659","6,428","5,513","6,481","9,255","2,972","6,278","7,300","2,747","6,210","4,919","6,307","6,329","5,377","5,734","6,174","9,074","3,284","6,480","8,122","2,903","6,078","6,022","6,514","6,412","5,852","6,230","6,227","9,708","3,264","6,217","8,564","2,675","6,258","5,623","6,508","6,249","6,207","5,953","6,129","6,774","6,667","6,613","8,795","2,999","7,338","6,251","6,990","6,848","6,955","6,405","6,957","10,681","3,302","7,641","9,167","11,202","22,688","18,811","21,487","23,474","17,779","13,417","15,338","30,919","12,116","25,804","25,082","14,795","25,341","22,369","22,715","25,765","18,293","15,334","16,694","33,924","12,970","25,016","25,361","15,507","23,149","22,198","24,140","25,347","19,118","16,833","16,831","34,511","11,971","23,107","30,641","11,176","23,171","22,046","25,319","25,173","20,421","18,160","17,430","39,315","13,831","26,132","34,333","12,335","23,934","23,257","27,730","25,216","24,324","19,987","20,080","44,039","14,102","32,237","36,396","12,515","30,727","25,391"
6091,Hill Country Transit District,N,177,"Killeen, TX",MB,DO,"9,232","21,119","18,035","19,317","20,429","19,646","17,977","26,606","42,398","14,138","28,010","33,531","12,301","27,798","21,934","26,541","26,092","24,183","25,708","29,388","40,957","14,084","28,180","38,404","11,997","24,796","24,312","22,404","22,627","24,947","25,885","25,887","42,799","14,836","26,723","36,537","12,050","28,666","28,647","34,614","32,896","34,597","29,879","28,937","34,001","33,147","30,819","32,366","11,466","27,098","22,949","24,510","23,745","24,034","23,986","25,718","38,202","11,667","25,031","30,211","9,187","22,949","21,303","21,478","23,402","23,876","20,305","26,532","35,783","13,421","26,488","31,750","11,235","24,768","20,777","22,462","24,892","24,090","25,632","27,330","38,226","13,223","26,874","34,086","12,487","24,933","23,590","26,971","28,453","28,268","28,571","30,780","46,254","15,991","31,975","43,283","14,929","29,328","28,838","32,558","32,294","31,435","32,318","33,125","54,438","19,407","34,919","49,042","17,140","33,966","37,074","43,944","37,558","44,678","43,956","46,182","77,184","24,881","51,148","65,594","20,772","53,946","45,450"
6092,ATC / Vancom,N,6,"Dallas-Fort Worth-Arlington, TX",DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100,896","95,820","116,056","110,865","106,164","111,506","109,722","109,868","115,788","118,606","108,054","107,480","56,127","53,101","61,960","60,206","58,447","58,824","55,889","64,573","61,919","63,826","57,391","56,085","60,381","59,280","65,788","61,713","65,591","65,273","59,480","69,823","64,398","69,265","62,880","60,545","63,576","63,631","70,225","67,093","68,946","66,500","66,692","72,796","64,512","78,434","69,759","63,680","73,272","72,806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6092,ATC / Vancom,N,6,"Dallas-Fort Worth-Arlington, TX",DR,PT,"93,274","86,820","91,906","98,180","98,652","88,730","93,284","96,450","90,624","101,554","87,268","84,618","96,616","81,602","96,374","97,794","94,146","91,350","94,622","92,430","93,690","101,848","83,346","85,678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6093,Texarkana Urban Transit District,N,331,"Texarkana, TX-Texarkana, AR",MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,748","15,359","16,729","16,002","16,321","18,016","18,503","18,460","18,605","19,230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6093,Texarkana Urban Transit District,N,331,"Texarkana, TX-Texarkana, AR",MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6094,The Lawton Area Transit System,Y,287,"Lawton, OK",DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,519,600,572,463,513,500,608,560,613,554,507,506,433,552,547,616,690,598,676,731,752,736,688,694,716,797,716,"1,119","1,066","1,027","1,284","1,131","1,234","1,202",977,"1,021",704,"1,465","1,527","1,373","1,408","1,467","1,533","1,769","1,942","1,573","1,668","1,563","1,791","1,982","2,064","1,896","2,154","2,170","2,098","2,179","2,223","2,025","2,147","1,952","2,035","2,379","2,266","1,999","2,231","2,241","2,322","2,283","2,140","1,919","2,109","2,093","1,588","2,461","2,322","2,258","2,235","2,109","2,533","2,056","2,071","1,997","1,904",0,0,0
6094,The Lawton Area Transit System,Y,287,"Lawton, OK",MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,665","21,248","23,947","24,992","22,719","23,104","21,198","24,291","26,023","26,667","24,535","23,487","25,475","23,021","25,654","27,258","27,844","28,007","26,569","29,886","29,600","30,447","28,649","27,739","24,936","25,721","31,242","28,632","29,435","30,192","29,136","35,984","32,878","36,565","32,444","30,268","33,286","31,622","33,817","34,549","36,125","36,121","37,722","38,996","39,629","39,321","32,621","31,414","29,959","31,560","31,639","32,159","31,002","31,912","32,309","33,572","34,034","34,882","31,852","29,842","27,995","27,680","31,632","32,688","30,379","31,826","31,137","34,216","34,639","35,611","35,058","35,122","33,384","27,633","35,128","36,665","34,613","35,081","33,617","39,172","38,234","35,899","33,162","33,023",0,0,0
6095,Golden Crescent Regional Planning Commission,N,375,"Victoria, TX",DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,873","1,672","1,968","1,995","1,895","2,040","2,095","2,408","1,150","1,047","1,069","1,029","1,794","1,699","1,866","1,636","1,811","1,657","1,585","1,851","1,167","1,633","1,164","1,114","1,277","1,398","1,392","1,270","1,408","1,336","1,318","1,389","1,672","1,717","1,417","1,225","1,741","1,676","1,682","1,796","1,583","1,592","1,687","1,581","1,453","1,829","1,372","1,447","13,480","13,340","14,133","13,485","12,355","13,463","13,726","13,263","13,186","13,993","13,299","13,003","13,994","13,635","16,058","15,194","15,092","15,597","14,866","15,992","15,756","16,076","15,025","13,867","15,280","13,328","17,141","15,984","20,384","22,711","20,508","23,182","20,118","21,602","20,254","16,450","19,444","19,899","20,099"
6095,Golden Crescent Regional Planning Commission,N,375,"Victoria, TX",MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,611","10,259","10,823","10,484","11,080","12,802","12,173","13,693","12,155","13,702","14,472","13,869","15,017","13,570","15,712","13,403","16,459","16,177","14,834","19,007","17,553","18,855","18,767","18,498","18,363","17,875","18,808","17,141","21,879","20,774","19,628","24,321","21,070","22,434","21,335","19,115","20,046","20,593","19,629","22,221","29,394","30,387","32,293","30,837","28,693","33,725","20,056","16,957","20,047","19,841","20,884","18,533","20,876","20,109","21,065","20,384","19,315","20,448","17,917","19,544","18,914","17,136","19,213","18,592","18,899","21,468","19,812","22,789","21,326","22,778","21,339","19,976","17,902","17,241","21,600","21,072","21,389","21,995","22,084","23,279","22,842","23,690","22,624","22,996","22,447","23,697","25,035"
6096,Cleveland Area Rapid Transit,Y,296,"Norman, OK",DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,360","2,214","2,594","2,405","2,347","2,413","2,224","2,876","2,708","2,925","2,630","2,474","2,472","2,893","3,097","2,853","2,924","2,653","2,301","2,729","2,451","2,961","2,630","1,991","2,684","2,791","2,744","3,160","3,334","2,726","3,073","3,051","3,289","3,667","2,949","2,725","2,516","2,867","2,972","3,163","2,718","2,836","2,645","2,644","2,860","2,936","2,799","2,451","2,205","2,535","3,013","2,905","2,590","2,589","2,451","2,432","2,489","2,577","2,510","2,302","2,456","1,586","2,549","2,393","2,513","2,527","2,539","2,790","2,783","2,832","2,772","2,709",0,0,0
6096,Cleveland Area Rapid Transit,Y,296,"Norman, OK",MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"74,143","104,780","90,199","97,328","45,039","26,774","18,711","123,464","98,560","106,592","115,655","16,014","120,516","95,260","100,843","98,175","21,504","26,313","21,399","144,164","116,350","130,174","118,434","18,175","126,730","95,260","113,232","112,200","26,048","24,948","21,958","140,973","140,191","134,767","110,441","108,901","115,930","114,816","123,240","113,732","108,972","24,270","27,377","144,725","135,242","139,423","110,616","105,931","114,877","114,911","127,529","112,777","99,864","31,792","36,055","64,190","113,225","114,226","112,202","68,244","60,165","86,030","89,116","97,292","50,237","33,151","28,651","73,038","120,312","110,530","108,050","61,360",0,0,0
6097,Midland-Odessa Urban Transit District,N,240,"Odessa, TX",DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,157","1,100","1,252","1,331","1,215","1,274","1,239","1,353","1,301","1,312","1,264","1,147","1,286","1,251","1,411","1,374","1,455","1,377","1,264","1,486","1,484","1,597","1,412","1,219","1,428","1,596","1,935","1,977","1,942","1,765","1,583","1,954","1,780","2,422","2,128","1,754","2,022","1,792","1,915","2,162","1,985","1,993","2,185","1,993","2,250","2,401","1,888","1,877","2,075","2,002","1,999","2,150","1,875","1,855","1,893","2,044","2,108","2,230","1,748","1,896","2,172","2,117","2,402","2,468","2,305","2,067","2,116","1,704","2,254","2,229","2,190","2,140","1,962","2,107","2,578","2,411","2,360","2,193","2,226","2,743","2,319","2,549","2,592","2,327","2,499","2,432","2,543"
6097,Midland-Odessa Urban Transit District,N,240,"Odessa, TX",MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24,452","21,444","23,944","22,641","21,752","25,803","25,416","28,877","30,068","29,908","30,078","29,755","32,424","28,027","30,099","29,141","32,278","33,860","30,370","34,586","32,928","33,787","31,447","28,937","28,620","28,973","32,368","30,050","29,835","36,740","33,924","38,561","34,445","41,191","38,240","36,162","37,374","36,891","35,733","38,580","39,067","38,549","39,002","38,549","39,287","39,420","31,716","30,783","32,187","30,097","31,225","31,125","30,232","32,800","33,701","37,167","35,831","36,671","34,903","33,543","36,439","35,260","40,141","39,383","37,093","41,055","40,859","45,014","42,530","40,312","36,883","38,579","37,915","34,011","40,819","39,869","38,351","42,452","39,261","46,335","41,909","40,275","37,699","35,172","37,251","38,564","40,861"
6099,City of McAllen - McAllen Express Transit,Y,70,"McAllen, TX",DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,407,649,578,545,517,511,514,422,468,471,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6099,City of McAllen - McAllen Express Transit,Y,70,"McAllen, TX",MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,544","28,957","33,128","28,722","29,990","30,659","29,092","32,360","29,851","33,143","31,197","32,447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6101,Denton County Transportation Authority,N,105,"Denton-Lewisville, TX",CR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"26,223","31,488","29,867","34,933","37,845","31,604","23,006","28,580","30,970","32,852"
6101,Denton County Transportation Authority,N,105,"Denton-Lewisville, TX",DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,250","3,091","3,544","3,499","3,398","3,031","2,512","2,659","2,975","3,355","3,127","2,594","3,664","3,391","3,917","4,222","3,707","3,494","3,540","3,622","4,170","4,578","3,463","3,250","3,472","3,546","3,932","4,104","4,049","3,850","3,667","3,577","4,211","4,483","3,993","3,837","3,769","3,810","3,890","3,789","3,393","3,532","3,322","3,507","3,406","3,187","2,922","2,799","2,875","2,346","3,417","3,320","2,964","2,836","2,572","2,828","2,807","2,768","2,342","2,170","2,563","2,398","2,494"
6101,Denton County Transportation Authority,N,105,"Denton-Lewisville, TX",MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130,390","198,216","156,231","178,881","79,807","49,193","44,974","102,408","254,677","278,060","212,326","92,901","161,889","214,415","150,772","202,840","72,564","57,684","58,117","107,078","307,058","296,614","208,000","105,959","112,940","231,689","190,262","224,906","106,331","63,731","62,005","82,767","324,644","296,495","244,438","155,133","142,923","249,286","230,761","251,257","116,350","78,280","72,323","114,338","342,517","305,327","276,248","152,461","166,014","206,516","244,213","258,412","126,995","83,610","72,890","133,774","366,575","345,223","305,702","158,715","197,380","310,752","237,921"
6101,Denton County Transportation Authority,N,105,"Denton-Lewisville, TX",VP,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,238,181,170,170,154,183,183,183
